time,u_000,u_001,u_002,u_003,u_004,u_005,u_006,u_007,u_008,u_009,u_010,u_011,u_012,u_013,u_014,u_015,u_016,u_017,u_018,u_019,u_020,u_021,u_022,u_023,u_024,u_025,u_026,u_027,u_028,u_029,u_030,u_031
0.0,0.19529613612493948,0.3637523897990844,0.4422455017333299,0.7271813885289041,0.8175346665423068,0.9307540657742539,0.9679222449457459,1.0328261593601429,1.105618612195304,1.320905408101266,1.278828369245887,1.416565356003132,1.3596936648217892,1.3385185574795624,1.5745963789884747,1.5885309884683543,1.5010509489056316,1.2743854568890436,1.5424379568681614,1.4150500135510986,1.1002332300051383,1.0879282968384727,1.0996336242582998,1.1309154877764893,0.9102218288720312,0.876433746657257,0.9230705119994231,0.8935941649092419,0.7415343133265596,0.39952553266946605,0.3766780014591433,0.24188001803999834
0.00999999999999801,0.1598929986475061,0.3394618657419065,0.45282979002168944,0.6705409850424,0.7672836735976207,0.9173348480697656,0.9247142564976246,0.9790119743539634,1.172428988155093,1.386627656497146,1.2450365166118296,1.4081892729082943,1.3231306322207272,1.4072100336828794,1.5047026360204758,1.5338561773452535,1.491022521674305,1.2596195120890314,1.5714448392678029,1.4017759418979168,1.1623635734271167,1.1231693601145134,1.141171415790743,1.162758177999123,0.9544964812646528,0.9406410969737032,0.9390874703272334,0.895537526194245,0.7195252350111961,0.47232113098641987,0.37485653364127264,0.23152105324312305
0.019999999999999574,0.12744715218836927,0.3447161080142235,0.4954343043880633,0.6676222545175523,0.7989373741010876,0.9558378585163112,0.9430872488402984,0.9768496212576437,1.1017771509402219,1.2871205992468355,1.2003445934824408,1.3927842825605352,1.3737455446289801,1.3375237750686746,1.5436650239060772,1.5860823971154363,1.5496072009585802,1.296750610296028,1.507669526109658,1.4268981143716706,1.1278939597965172,1.1454469975048764,1.1412265190458155,1.0352732494136871,0.9247198775896713,0.9027389962492953,0.9516050919900112,0.85184153485848,0.7435554169577098,0.41837023445306265,0.3942953775459433,0.24176791324316882
0.029999999999997584,0.19826219119388497,0.36321253273752246,0.47599536293645184,0.6483859586838917,0.7917665222205921,0.9197132031001038,0.933925593579233,1.0047823928144743,1.1471611048367318,1.3308948562795935,1.2371427748975181,1.4143842684502266,1.3812781721939071,1.3593251929083334,1.524671312071384,1.4844610412940824,1.5086951383528322,1.2753323521472109,1.5078841811358683,1.3754066576945376,1.1688687488312073,1.1194785215693976,1.1455657093537324,1.1091702466842104,0.8996453694459867,0.8754425467147617,0.9173867921038897,0.8204838598768581,0.7305211514100748,0.441812249463315,0.42592460100055224,0.25500200428607495
0.03999999999999915,0.17779324579141825,0.3626919437218702,0.4287646762951964,0.6163388148583184,0.8630369787628986,0.9704474783232783,0.9242062366958586,1.0118694406236568,1.1676532211337114,1.2727611342481144,1.194738199668647,1.3467217121395532,1.4354872159456034,1.3586285998575778,1.5157934703507243,1.4779042042251251,1.4946750997346259,1.2499307422520696,1.5062761521156105,1.4133733585915387,1.1641144310127625,1.1172911057511723,1.1382114357882387,1.0929763661648295,0.9494134622969401,0.94346709460413,1.00809010022833,0.8504992358515173,0.7689672547535468,0.41410414772835025,0.4249172627421377,0.22992135612573558
0.04999999999999716,0.17804594195383552,0.28474641032900844,0.39613531802671087,0.6595116296278108,0.8691543256604076,0.9594623074526278,0.9559949756558573,0.9887632010197464,1.1443990253051903,1.2859653913934204,1.2641725371507833,1.300525578826762,1.3391556773561764,1.3892672447042371,1.5826922682515931,1.5171910008567908,1.469329222838617,1.2184472224603105,1.5268991979480107,1.3929498121369719,1.1656187116320569,1.1415092751273954,1.0898592651815966,1.050958478589192,0.9386686141156776,0.9295867732655742,0.9611318703683265,0.9110976919142395,0.7474172042781847,0.4792437564511145,0.470527895411613,0.23183882583249388
0.05999999999999872,0.17993984455227996,0.35583199595434073,0.4424402907047026,0.624947576392111,0.8167152781300852,0.9102112412676087,0.9120149624335212,0.9548031292637359,1.1545240223945097,1.285276120423319,1.180698385069109,1.333873168981079,1.3791196849182992,1.3967675725875137,1.5187767512938637,1.4205590936328505,1.513251405015419,1.2991844093965714,1.4921182438556204,1.396683898380095,1.1788126579665594,1.1326355490908981,1.1347542760765439,1.1098799758316997,0.9553405154650022,0.9387465816813898,0.999240909562112,0.8508115459370631,0.7601940864498369,0.43021985504828963,0.4124247800989395,0.24792901386766275
0.06999999999999673,0.18150019645541168,0.3485082337054695,0.46439446950503155,0.5947548194309729,0.8063091544778587,0.9655755399328098,0.9050932604180892,0.908821016191509,1.1530224902766704,1.2841451137896582,1.190168182440117,1.403215441088282,1.347739988060283,1.322354217691768,1.4559450779911762,1.4647888438257868,1.5315978672113262,1.246261853616434,1.4592325435205757,1.4270459990272233,1.248815061375635,1.0933876852711557,1.1227321031496322,1.0739958522170063,0.9919868465202222,0.9796526645927934,1.0031194476943908,0.8687595063391553,0.7853347698820234,0.49341877547976903,0.3947005125149273,0.2796551049314397
0.0799999999999983,0.16921928770439523,0.3278175139314542,0.4347820794144872,0.6274777545292172,0.7999833887628426,0.8729415842553746,0.9009945082612314,0.9569175809167267,1.111836491042753,1.2725707623433444,1.1776710724880473,1.3832519818573876,1.3281170066856893,1.348804133750959,1.4514721971176607,1.4762146108678578,1.5217475622602201,1.2152415794688767,1.3938515458145426,1.3928797731812068,1.2204558882189658,1.161456271506113,1.1468950559370166,1.1313858749525951,0.9421886148158714,0.9868204412985988,1.032406527191427,0.9169487090279179,0.7371177780534067,0.4927094156514627,0.3892712827488613,0.2448905776357682
0.08999999999999986,0.11604097542969281,0.3075950102492249,0.4235701501566099,0.5957551330148636,0.7495469893911088,0.9000225476703708,0.8953611040107221,0.9565250496677229,1.1844738349269264,1.3211841390275612,1.2337688683321137,1.3184526847008131,1.350091229768188,1.3341620933932454,1.513504779497972,1.4788272978452541,1.4704755610350384,1.206349187837196,1.505561371458147,1.3974369476821318,1.1656736199863964,1.1207366896349773,1.1571380231334534,1.1042250616536933,0.9645299706503887,0.942065442043196,0.9889597497871688,0.8823319226412982,0.7031248266362111,0.49534845075645356,0.409046605943376,0.27521863208335967
0.09999999999999787,0.14735277575181185,0.3618631925034165,0.4489085358337339,0.6155643268835969,0.7614531494681859,0.8445942591285198,0.8628976192198646,0.9633371668461395,1.116958228370128,1.2689028944318665,1.219813688306209,1.3708176459142847,1.3777951410419682,1.4276894121135675,1.5359985400133,1.4605961701519996,1.5209094782683787,1.1417688553945113,1.4498773768074227,1.3766930462967228,1.206170046716256,1.1608405355908342,1.1529055467199576,1.0882665541091137,0.9367485732379982,0.9164854058257358,1.027333558207086,0.8423214480380115,0.7512343473663997,0.4888298775016368,0.42861841377642734,0.18182709291321517
0.10999999999999943,0.09784246703045298,0.3200939919209103,0.4399248270905665,0.6317732779871768,0.820313393174542,0.9587469838954626,0.925724480705166,0.9482926611877479,1.0678141012353743,1.3566445094993023,1.2396301868557986,1.2905699320629362,1.3934107509982747,1.3671083412946385,1.56438661696994,1.4755262509920177,1.476764611610393,1.1626057761603898,1.5061221226290844,1.4212041712165329,1.276503068960709,1.1125565784723144,1.1588490548957047,1.0700971948888072,0.9491730731702456,0.9604204111520432,0.9869622081326899,0.890149579535899,0.6876281207531706,0.4612442486409857,0.4463047378914804,0.285862125218108
0.11999999999999744,0.08865000521345621,0.27693944916573543,0.4314700340915225,0.6021388247716207,0.8293667018236179,0.8940861063436357,0.8996119714945788,0.9498058185300051,1.1245534805454027,1.3036206878016912,1.1916513623600962,1.315746440615944,1.4088420778079829,1.29748741792958,1.5517477077164912,1.5118996123954414,1.442303249663147,1.1705760853496772,1.3489490963229578,1.3931101129772032,1.1855254838714913,1.0993264264910543,1.1320696222462543,1.0973677874042311,0.9775180075327193,0.9710851057661716,0.9242158800966989,0.9045831984759914,0.7491203108694878,0.48219589348566233,0.40472991327850055,0.2451995394568259
