time,u_000,u_001,u_002,u_003,u_004,u_005,u_006,u_007,u_008,u_009,u_010,u_011,u_012,u_013,u_014,u_015,u_016,u_017,u_018,u_019,u_020,u_021,u_022,u_023,u_024,u_025,u_026,u_027,u_028,u_029,u_030,u_031
0.0,0.19864664045157795,0.4273082162161328,0.46338399084467385,0.7062419577152625,0.862949124055238,0.9919839747201524,0.9831300439601254,1.076825353217395,1.3168970408335303,1.4251861871209337,1.431315879862043,1.464128764613492,1.4854906698877492,1.379458297445259,1.562739054971238,1.5475907616236226,1.4761423437354475,1.5440044185080606,1.456216269280189,1.4614048904006745,1.3760042965488253,1.3196030431618726,1.2062913684022316,1.158289981656208,1.064598162974751,0.92799525601526,0.6674986015912774,0.5578364946417996,0.4859514912434965,0.4311987200486126,0.23852362044624656,0.12041125465265924
0.009999999999999787,0.14556352657938137,0.38598685712806086,0.4840248302011073,0.7060915108069125,0.8912155082372736,1.001001793935308,0.9920458528722012,1.1440227799779894,1.2804190312892247,1.362733440325705,1.441951494778091,1.47890233122423,1.4584459476342067,1.4109388701559047,1.5580824692552844,1.5339943832178444,1.4650623943438148,1.4993464672957704,1.4544247297261068,1.473095804141266,1.428387643513147,1.327236021723158,1.2349614733500698,1.1667076554888083,1.0823495774766823,0.9505768829987595,0.7328795106388314,0.6326815699588729,0.514635612835284,0.3691121633893102,0.23805738314532807,0.07668255426240522
0.019999999999999574,0.11442113399927763,0.3970790839925218,0.47430136017343144,0.7086054528979435,0.8613019366881056,1.0145263974347654,1.0469463183942183,1.1568824727272673,1.282145396611685,1.3326679387491607,1.4489105703989056,1.4292410703974578,1.4945128089174073,1.4122429980833662,1.5505318909947785,1.5770048765441247,1.4447716040932277,1.4922871818205319,1.4605680003554142,1.4304087545014297,1.4214464811883487,1.3014441970773878,1.2124468733117992,1.1565373479129464,1.1384804416249938,0.9357530261426837,0.7697716597444868,0.5990864651373634,0.5182335633942559,0.3719972247565017,0.29983947588082316,0.07680164666566577
0.02999999999999936,0.1731272090948482,0.41782383111218213,0.4468091608542348,0.6356597455599906,0.8102414262885936,0.9832016473506794,0.9780283098130743,1.1091294500295061,1.2598532660403663,1.3451021031790389,1.4659740787360325,1.4361654052327868,1.5106127934597022,1.3919999413238537,1.5353220169360147,1.5418603312988979,1.4341163897605564,1.494421786407832,1.4029866696722721,1.46135248985631,1.3908438282005942,1.285239456773184,1.2022045513242465,1.1676650027065352,1.0703515214101151,0.890284761462862,0.7459629602072595,0.6585912469156298,0.556293442495902,0.3901793072434666,0.1956393673031742,0.11160418243904928
0.03999999999999915,0.16983178536858853,0.3554517552073908,0.4567671625249922,0.6913538841096686,0.8565482240290985,1.0334960860784876,0.9817150534721716,1.1372410301424505,1.319613488809715,1.4189964469045988,1.3995674621813092,1.4393887802358076,1.4972411252079056,1.5009221492824902,1.595234229052351,1.658846200254314,1.5075547958031363,1.545702675899825,1.4915903687894438,1.4857391111819902,1.4386106727719061,1.2849868650823133,1.1859651717108737,1.176060622324646,1.0639924591773984,0.963344421627916,0.7724321933795836,0.6279389282988824,0.5590482564036288,0.41980422032082026,0.25663777214280803,0.050625690693411066
0.049999999999998934,0.13774715501153822,0.45741486030205547,0.4568976496181808,0.7073732541345573,0.9052005974397669,1.0283294408686883,1.054881496575185,1.0841538128263433,1.2632051067785863,1.4125541079391408,1.4081107572439002,1.4532996387875934,1.5445796262621336,1.4411815203290197,1.5647051822008942,1.5996157886878022,1.4975774791237428,1.5782497690890906,1.4360143115563204,1.4648703834544121,1.4024952573880822,1.2982341870013867,1.1542493411576762,1.213078563028507,1.0813682426530484,0.8938016055507708,0.735978145884646,0.6153197521134168,0.53370431538532,0.4040100600694384,0.26047938123447495,0.0610789376280437
0.05999999999999872,0.19948995461522445,0.4482755439435083,0.4809642242488902,0.7244418438412933,0.8891895498054774,0.9788258667081504,0.9540085572019027,1.0693429386077338,1.2845968280430413,1.3374727220699407,1.4276630419559466,1.5072232471833367,1.5192351869012228,1.3837577512124128,1.564230921365138,1.522200593792058,1.5012606315538222,1.5238601598504542,1.4463667462358545,1.4467360180834103,1.4082881924357438,1.2672035458340425,1.211002866576139,1.105463390266151,1.0577784581065726,1.020241981190974,0.7457998926009766,0.674109385825603,0.5143141189346344,0.42667387860199585,0.22705978058483256,0.04495885803489839
0.07000000000000028,0.16649762378481603,0.3738578486200026,0.43686090184053444,0.7128674398896833,0.8444307914547102,0.9842106248225155,0.9463526944764649,1.039546362548871,1.3163666353794887,1.4313818042671522,1.4874976619498195,1.4451586122085474,1.5079938856058983,1.4536843693975308,1.592520061035538,1.5921889084194019,1.5084467896656681,1.5002737758483284,1.402821696183675,1.4163662883499069,1.4023347569899058,1.3137382855652375,1.2049334472752746,1.1562953175380992,1.0369982448544062,0.8916858540132404,0.7432971015907613,0.6972779668636787,0.5426732672574874,0.37606087821900275,0.2101886818620605,0.04959783612473154
0.08000000000000007,0.21338407986344854,0.4218915569235313,0.49188074749335103,0.7235162580220351,0.8500659715891679,0.9439116009509098,0.998570494323876,1.105028468471899,1.339336003480469,1.3028450035313404,1.3887320753771937,1.4365521417098304,1.4836024713884879,1.417989288314584,1.55601937812428,1.5543842356391937,1.4808323561397085,1.4886307616246741,1.4523060831875771,1.404839497035301,1.408669365250819,1.2659616807471157,1.2038016970085894,1.2127754187624442,1.0755518455129542,0.8825547082885621,0.7512690038926241,0.6065358435303452,0.526417199121304,0.4226331784252855,0.31776101215806074,0.10524288624907353
0.08999999999999986,0.266083403810879,0.46066186817590354,0.4821599706653032,0.7148501303969216,0.866165822276091,0.9958722379239514,1.0285079251099256,1.1427098803008238,1.3363744602367158,1.3987989386040423,1.4715170015418466,1.4638975303910053,1.4967862232847144,1.4228022620462084,1.5542477355809283,1.5434785617310123,1.4999248629568793,1.5143153194370775,1.4254901385566772,1.424059388747923,1.3475361932681293,1.2286451170565627,1.2048293288840244,1.1963519534890565,1.005024691992344,0.9269624804051603,0.7837047552015142,0.6536115372589429,0.5663144042632478,0.3304830939456677,0.17951149230151428,0.09600969916513152
