time,u_000,u_001,u_002,u_003,u_004,u_005,u_006,u_007,u_008,u_009,u_010,u_011,u_012,u_013,u_014,u_015,u_016,u_017,u_018,u_019,u_020,u_021,u_022,u_023,u_024,u_025,u_026,u_027,u_028,u_029,u_030,u_031
0.0,-0.05552020285974676,0.18792845293336374,0.2946964093255789,0.6476089838411028,0.6984466809352688,0.8067241099987287,1.0261874266145048,0.9600075089254919,1.0339277126656365,1.2137798056144251,1.3804163760129962,1.3877713648044128,1.3855640048423574,1.5634725119191815,1.3802918445807189,1.3729884731901267,1.50701047777384,1.5015024170229674,1.5610903848186926,1.5955745320968842,1.3255479776143149,1.280448373143791,1.2537613376797923,1.1306849322605976,1.217553839408639,0.9493673774549558,0.9391353518600591,0.7692796714674798,0.7008823866906871,0.5177636166228198,0.3429220717036336,0.1523223086589596
0.009999999999999787,-0.09708128446783518,0.09796227045421789,0.3574097022043188,0.5485233910055091,0.7039676413864364,0.7909049550159268,0.9768711310553946,1.0338511818001406,1.1478266916131743,1.2231376773571385,1.3637244396233765,1.422443385306976,1.5071114469873919,1.546839216077843,1.4936371403937427,1.3983950713218576,1.6233133950477492,1.5893683175635112,1.59913025262992,1.5859434072201624,1.3262577351663436,1.2156009253606452,1.3103637313302454,1.2668171225837956,1.2850369885126183,1.0166590317581785,0.9561599213219261,0.8422854839670387,0.6840023847918355,0.43034934069128206,0.36734861154996445,0.12837652822939105
0.019999999999999574,-0.008631734555484093,0.14879291033681907,0.33280184358115417,0.650431915870542,0.7377548469614338,0.858021915705512,1.0716998783662843,0.9964519083389415,1.130282976351671,1.2742603985426564,1.463626132678822,1.5309584014421842,1.5341814585542073,1.5637979442044674,1.4007176212685057,1.3977875609751302,1.5236123277494686,1.4810231743391544,1.505289084590301,1.4189110853230247,1.2386905700253306,1.2422400957503363,1.3070184848650586,1.1624193861753864,1.3221515640239034,1.0891869430374734,0.8758713801213549,0.7335669275036633,0.5827187022783665,0.5395041956158414,0.31145185793106045,0.17953549102727212
0.02999999999999936,-0.043027142647276105,0.18192676053091514,0.16423068646217778,0.5689634578337075,0.7215899853343267,0.8006010838669031,1.065813086910894,1.0555880277780438,1.1404337650988792,1.1590586854375693,1.398750972372755,1.4446468168773117,1.5139450166646662,1.501057790684769,1.4269262073028652,1.3718196882137743,1.5739996729028147,1.4924014048308976,1.5305090525692595,1.5440556379896164,1.3380479735766824,1.3679072142892108,1.3180906164940127,1.213318776938551,1.136617954164701,1.030685710817318,0.8604801779705545,0.8041456223921173,0.6557538166010773,0.47652985975051554,0.3489767875817148,0.24274847216092646
0.040000000000000924,-0.0572836296970464,0.2001994425628887,0.27507005779619387,0.6249585885104494,0.7274462249001405,0.850991824025972,0.9530505950366037,0.9891885710670977,1.104864574601288,1.3803052980919381,1.4178176499898663,1.2795631131858796,1.3767258500465045,1.4776482759693153,1.324084146180293,1.3115777224452785,1.5986231509536417,1.5719612793857773,1.5302149088589532,1.4701672515602893,1.3111034773780228,1.2124617624355207,1.307376758589157,1.1864347612238857,1.172774951725126,1.048927838984715,0.9456920787343722,0.78981589741588,0.6551766985880784,0.5477860891022691,0.4133487574204504,0.20972123519744046
0.05000000000000071,-0.10567292997478811,0.21691939298738175,0.2783565121986924,0.6013991164318732,0.7567193717728897,0.8853883994610412,1.1103387515071437,1.104164878330076,1.2276256205534313,1.2570926454371785,1.333553437832936,1.4288752045468391,1.5667787405450302,1.6152390599377027,1.474405759579428,1.440572534547978,1.4799543895767382,1.4018584830752838,1.4724871122178864,1.4571747899571141,1.3374005393162514,1.1870081672221806,1.3366443954532448,1.2314925435782151,1.076435480662174,0.8799106689998701,0.9699330663720026,0.8503234038525475,0.6181213539134006,0.469690945531982,0.3790287785060417,0.22252171074158777
0.0600000000000005,-0.052651498927445584,0.11234203309982779,0.30356403093099293,0.5995142894985805,0.6664504176286473,0.8712000139736904,0.9494561500132767,1.0491486511506378,1.0912983666240668,1.1568969745617483,1.3827734698594192,1.3609030753970257,1.5091474745918714,1.5629225029957603,1.4417364614645474,1.380470975674139,1.5377394050202529,1.4501958595530784,1.369399549057737,1.5107982388608683,1.1535336917172752,1.228235419470536,1.2516504498766008,1.1813576104888597,1.2504249617443581,0.9951315384374976,0.9755410269086034,0.8311043589665229,0.6694808503838638,0.5891459510145926,0.3536696826814467,0.15424045377306908
0.07000000000000028,-0.03477712584522483,0.28504076278230983,0.23011140555584556,0.5938637267350758,0.7659044149247926,0.9964550128153312,0.9747647590065788,0.9701190640734468,1.136314002324799,1.2371525009271915,1.3969550675606,1.3748811506274439,1.529657825884374,1.55501554813558,1.4470201003561212,1.3887316279163768,1.5095953844178542,1.3529044312417735,1.4416487311141737,1.4998583054059098,1.2930404986439847,1.282868647225372,1.2456004434645425,1.2148139453948301,1.2127632525520033,1.058280551503013,0.9958772165125799,0.8219855938407056,0.6668690850836752,0.5725509387548754,0.45057200826893734,0.1640940982562097
0.08000000000000007,-0.08096240875626257,0.18901446055856863,0.34069150132551795,0.6560646035301239,0.7202680746555925,0.8141351372898875,1.0934857341713478,1.20094796123789,1.2173367432417899,1.1950010818263301,1.2837381050167571,1.3495031327205533,1.5547834392947388,1.5679350904011458,1.4327576816324057,1.347768355068792,1.4272120209841717,1.3682025480608662,1.4508113280659072,1.4746673612006451,1.4234092237506069,1.2851041465588275,1.3241690050167638,1.2650727792518315,1.1323059125531896,1.0131638614530012,0.8485097878697111,0.742718368631691,0.634553720863402,0.4372559046627267,0.28508462984307315,0.11170594411360836
0.08999999999999986,-0.030309326496793593,0.35249614489758374,0.4536547089106682,0.548929467289826,0.7579008125211604,0.874792003953011,1.0082217744954602,1.0780284051482592,1.2132021835562734,1.213807479337807,1.3988742664689207,1.3499109343898443,1.497716112933153,1.5702612518469952,1.4581385879391044,1.423518193042039,1.4411145703679906,1.3875129771778898,1.458606090504099,1.4201192646422405,1.4443593611507877,1.2598671362959388,1.2202459337736882,1.2783759028510657,1.1817520690289105,1.0077687507464255,0.8672862148084692,0.744388963348629,0.6421541432420443,0.5109351285393036,0.38204588985761284,0.13555064717033216
