time,u_000,u_001,u_002,u_003,u_004,u_005,u_006,u_007,u_008,u_009,u_010,u_011,u_012,u_013,u_014,u_015,u_016,u_017,u_018,u_019,u_020,u_021,u_022,u_023,u_024,u_025,u_026,u_027,u_028,u_029,u_030,u_031
0.0,0.026214457313128728,0.2280824545354917,0.31599306515937553,0.4680091754230476,0.6484684073604875,0.8088747871253805,0.7815459750171716,0.9715593379738882,1.0796930343755744,1.1555901209417279,1.3371572868782593,1.3354473974399066,1.4208625860118493,1.5074459238432547,1.538032691278992,1.522387739880012,1.4680565410062054,1.5281124108534423,1.5367676265217964,1.4320918295945535,1.4144384137717243,1.367316320179622,1.2535664728701867,1.1958348510397558,1.1496580937955843,1.0826750135442578,1.0266807962532962,0.8168524785327506,0.7348419781603616,0.5551822242860819,0.4535137442945432,0.34474806540695047
0.009999999999999787,-0.034851933785958016,0.1602707609113831,0.2936172883519243,0.4576789622392575,0.657254004519509,0.7911160923508479,0.8159530397447537,0.9784687761470323,1.1125443139885438,1.1414756430667028,1.372572491959689,1.3069854041757556,1.4422856319100408,1.5172085727182667,1.5842248857670063,1.5324678735224007,1.5060082591788406,1.5039586269507859,1.5443942385850509,1.484471644702746,1.4144108386145366,1.3630144248334586,1.316952016361009,1.2048813802811609,1.1685609994269563,1.0760230938332807,0.9905566682670817,0.8722158366184916,0.7037922762501412,0.5531146271998131,0.4442229430010945,0.24997699049270192
0.019999999999999574,-0.019301936639760986,0.18962805858726542,0.3802261530337952,0.44836516164814055,0.642965203720121,0.7729483136940197,0.8231145538507965,0.9588329206653997,1.1148209287795006,1.1500670139357057,1.2992857139518412,1.3231201114559505,1.4407397639557322,1.5288018539784771,1.550239166306938,1.543424378165431,1.4384487119251694,1.5050746423185672,1.5113668097658042,1.4329867691214504,1.4348254340681428,1.4250701484534316,1.338928851628839,1.224488047228387,1.1543298899005432,1.0703341461543419,1.0157743129537544,0.8781925691824698,0.748702323726503,0.54017533652034,0.4240639031555992,0.3773414723128766
0.02999999999999936,-0.026996606447136105,0.13688058854566965,0.33987763228892837,0.464721907014788,0.7246908800433257,0.7969621166619401,0.8575014795020234,0.9388692147752941,1.1023670386699804,1.0944107128557474,1.3095793595689504,1.283932310271966,1.45504603128388,1.5059927123896981,1.5187721120956639,1.4836214093997067,1.4324284444497624,1.5481265633601942,1.5519587778154385,1.4905801054349974,1.422266423150988,1.3122812388990392,1.294402166598318,1.2366754488873646,1.1256134862072753,1.0048186760346924,1.0041103390212234,0.9323901588045639,0.760182622177492,0.5594016364495671,0.4863356539657106,0.3541919039227232
0.03999999999999915,-0.03432046387555353,0.1898843773356458,0.30815157817155514,0.4438539605248613,0.6745050356228788,0.8261741206743066,0.866221804130071,0.9411104430205997,1.026976483122313,1.1219294832325595,1.292983255585589,1.3184211352072261,1.4545771229830928,1.497817549836978,1.5553915099001714,1.5255992296649894,1.4642388090376732,1.4840044213759862,1.502763071539645,1.4921583425814637,1.4724407201757255,1.3649555443634085,1.3034960910411564,1.212967908649525,1.1374245324946037,1.0470509551230722,0.9908161370117577,0.912773790373867,0.7419254196469475,0.5767591054378752,0.44384130385431153,0.3031543239366147
0.05000000000000071,-0.017458195924935853,0.17088401745358836,0.33999603263057315,0.3894626846370191,0.6152395470357279,0.7836268481196343,0.8359102650451624,0.933866895545395,1.115021125556619,1.1317010968494752,1.337094445402373,1.2529568769466344,1.465501105077519,1.4949574444339695,1.4944803750800315,1.4835651453526566,1.4598104751690437,1.530907503637599,1.5059473874849718,1.4475740438426903,1.4385160086568143,1.4192547966111637,1.2932730709014428,1.210537959219838,1.1760534338956197,1.0835237907215745,1.0178691506847088,0.9206649672418009,0.7303748989292083,0.5144569401304817,0.4686725681656041,0.27757894196581956
0.0600000000000005,-0.034810979662755696,0.11534158324644625,0.37777686442934355,0.47029626056268253,0.6174352127969477,0.7754354376755692,0.8175544626135917,0.9779100336088786,1.115856961125259,1.1761611031171533,1.36754385635868,1.2721073078491896,1.4444141612726613,1.5129199984673467,1.5175236772342604,1.529169125030517,1.4726706634996578,1.455746937113843,1.564881944294108,1.4938211111236992,1.3997544869714844,1.3323206668175158,1.3003210451301999,1.2234331436071588,1.1544669385647837,1.0359032059834195,0.9792486512780222,0.8436089187158029,0.6902561257552229,0.5131066996554995,0.45211340371212494,0.31294350310550645
0.07000000000000028,-0.004445907690830329,0.11129118192296455,0.3323230215843508,0.47862807295838955,0.6397894537446002,0.8202018354800948,0.7771973815735684,0.9528340516731604,1.066726883316416,1.1709209476847313,1.321940797122753,1.2872829213432107,1.3888021987743473,1.4954940507921275,1.561556607496071,1.5122067394488696,1.4420030975380076,1.5323201282838381,1.5981412942295472,1.5025478518004016,1.4684779738528282,1.375696139562637,1.2766580974718442,1.2403389317334848,1.1400527310227588,1.1058919766433306,0.9766132271436647,0.8161802730859267,0.7110450089351836,0.5578753860984026,0.4749954931708776,0.2866794880628751
0.08000000000000007,-0.0012029817475240987,0.14818799249818723,0.31572513947557784,0.44588633596109645,0.6534406205219915,0.8774456240538732,0.8596951819835829,0.9825974530354379,1.0822019562485878,1.1246235832326068,1.2832001734870475,1.2972688302908708,1.4873477548392824,1.4647148459733978,1.54718619791371,1.532878541506021,1.4250636391419211,1.490515435583147,1.5563774559985923,1.424357260442657,1.4487643036094773,1.3301985291754082,1.322549839237526,1.2641367276748672,1.1828796601453626,1.0764923122772398,0.9680072748014041,0.7833309466440823,0.7305065990470041,0.5433849880613338,0.5064539541632046,0.28326238104983686
0.08999999999999986,-0.003452575390327223,0.14178772925870728,0.31270293885665523,0.41888830542914907,0.6331589961313242,0.7619582025648929,0.8549887430975079,0.909885021247632,1.1044947536214507,1.1213400739231663,1.2780437544410022,1.281135285477673,1.4314763773727663,1.5369782120392959,1.5200881159495732,1.5335248557470942,1.548008652512855,1.5527819842794088,1.4902323418837158,1.4995913270434917,1.4335705419702296,1.3578532392049012,1.3422165473544738,1.2231405242314053,1.098165966472886,1.0821026947757748,0.9991045538893554,0.8910269258556005,0.7087561593067135,0.5225002905237981,0.4409993045191913,0.24548857265327184
0.09999999999999964,-0.04635207627105263,0.19706495849398328,0.3360639533623439,0.492987952336564,0.7172588526573929,0.7687080666043882,0.7324588727298132,0.9786228093743016,1.0968500177631781,1.1782082905941516,1.3364561444796934,1.3424846974124756,1.4393814339432558,1.471979517047626,1.4719892628508364,1.4467198809503246,1.4925708027234763,1.5361964708316322,1.5444536262506914,1.4824505636182561,1.4345092923753056,1.3521882240043432,1.292130200336107,1.2734899220362033,1.170303031686009,1.0548122889448939,0.9631117333120883,0.8170190712741989,0.7395884319566218,0.5947699593350538,0.43074994386777354,0.3156657981218121
0.10999999999999943,-0.024357844041606333,0.12162786964150368,0.35712518217664874,0.42692488989910976,0.6744942217768296,0.7311085702233043,0.8116745384965293,0.9686060965650735,1.1711859084235738,1.1521205730393709,1.3217713209749107,1.3216667576322887,1.4295819039237978,1.4959102582636008,1.482125413154107,1.5493995103949116,1.4436689575802086,1.4613314154522066,1.5167520752771404,1.4037443167195736,1.4063336358496974,1.3581355069074654,1.2784524962560107,1.197592710548064,1.1348698086625406,1.0628049534955932,0.9964683743044194,0.8524168570572626,0.7493643316731159,0.597106063004302,0.44425804771408195,0.28033547421170507
0.11999999999999922,-0.0052576351813847025,0.10724649371046274,0.29109828397646054,0.48040830967356096,0.6183145415563731,0.7597914020374745,0.8344852247468741,0.9247925548407809,1.075431205921662,1.153268865827155,1.2957637074294155,1.266711967504201,1.3843653565324932,1.4764233693579092,1.5363638413010594,1.4751925787293327,1.4707618029661078,1.4842547416053546,1.4834763788296714,1.4957091214067992,1.4368240683708517,1.3344683415788607,1.2996081051495074,1.1948584653471237,1.1652793402094102,1.0295923026147278,1.0295688764568953,0.8607835603691881,0.7363087962087692,0.5563406545273535,0.4350103704970829,0.2644908542484409
0.129999999999999,-0.033065987280888096,0.18285296503596254,0.30654067109120064,0.5466985306050989,0.6498719868039412,0.8097659761508966,0.7818808426877082,0.8803281002915178,0.9920020833255794,1.1691567668636582,1.3229462960719471,1.2970354119261547,1.4281167208899246,1.4641934840238813,1.599463976445967,1.464841401106315,1.4575559020514808,1.44802260534099,1.4789672866939698,1.40235447367609,1.4310229517825537,1.4268822680127613,1.2714319651644577,1.2324911847018605,1.1101727304845515,1.0389904345770962,1.0283207037073419,0.9097575134921313,0.7136822400798402,0.5318726233733123,0.45967240915938073,0.26447262856796777
0.14000000000000057,0.03333860954611521,0.14883259036841778,0.28797942010347927,0.46388378187072515,0.6693716534630559,0.7624794653875091,0.8380385696849858,0.9306356471652919,1.0944618851400516,1.1572460858857916,1.3095084739190528,1.3272020301900629,1.4524826120590384,1.4492861021647643,1.448603135221542,1.4735691928085035,1.4369311801358935,1.508915284023439,1.5182215225745535,1.4251356911417188,1.4740417692236232,1.3385899993135795,1.2933924192300383,1.2067229866636113,1.1592284601332232,1.0941838939404616,0.9944166191216391,0.8711760243869472,0.7659738403030735,0.5232319708568972,0.44633221375370374,0.3076619338108684
0.15000000000000036,-0.011261344847460854,0.1704242348309682,0.3464944128259356,0.4978816685138917,0.5946940280928766,0.7442568782023566,0.8203280148697195,0.926101328273817,1.102068750385047,1.1554642490687201,1.2941040123304426,1.3128793440228652,1.4570116774552502,1.5373074054415607,1.5287626730244532,1.507030155301334,1.5236569417358579,1.4912895442972744,1.5286791306218248,1.4591225412383684,1.46800396142999,1.349069106040092,1.2646591082188443,1.210405385701643,1.2114567723170568,1.018438922110556,0.9928506236359101,0.8331117911890388,0.6518149060179952,0.5184358739687507,0.4374806717599531,0.23837522585201293
0.16000000000000014,0.005463871763464244,0.17624855969520167,0.2906224533226711,0.4820977924013629,0.6381956315038491,0.7649611394830853,0.7784099507420769,0.9073612137395254,1.081114139760309,1.1555307716732377,1.2911855807743697,1.2462750218303553,1.4555413911373005,1.516433460855843,1.4961663263378346,1.508510298315599,1.4856925909017296,1.5102527273502246,1.5323687769157543,1.433221179717313,1.412155047693132,1.349326002403296,1.3030416488940584,1.24276284729394,1.1475736252942201,1.059831104740891,0.9467382354279129,0.8705678072390003,0.6928055298076312,0.5333891076028368,0.417405970887395,0.27134214858658295
