time,u_000,u_001,u_002,u_003,u_004,u_005,u_006,u_007,u_008,u_009,u_010,u_011,u_012,u_013,u_014,u_015,u_016,u_017,u_018,u_019,u_020,u_021,u_022,u_023,u_024,u_025,u_026,u_027,u_028,u_029,u_030,u_031
0.0,0.14668596167103298,0.3741343478065338,0.5142677240147615,0.6297289369632463,0.6371560525875785,0.9693843937082799,1.0025173934663822,1.0994297370936466,1.3015403608793925,1.3066761031792962,1.4977916120884156,1.5894449002545352,1.2909198784172884,1.5615056456772427,1.4034956881485017,1.512667196240914,1.7078432131406729,1.465418115585504,1.7348316069316794,1.2653121863013508,1.1559061305743008,1.431110385367861,1.5193087769058429,0.9830383333752689,0.9721841653710054,0.8361877054134701,0.6771237888048443,0.6110368089440739,0.6606786750437316,0.3614268081975111,0.20720166855314381,0.022971318945866705
0.009999999999999787,0.15082058442660523,0.3869806445636435,0.44147285929947033,0.6187645283714551,0.6372348577280953,0.963389070808436,1.030802882359011,1.0804840604953263,1.3094533510787685,1.3055831859651976,1.4392691250415346,1.5936049737569178,1.2523089369344966,1.542117550853954,1.3415099591268118,1.519503231634014,1.7356778567330313,1.466029446034667,1.7290023178000216,1.2887741339216403,1.1712851871857093,1.4091107904030193,1.5423550775797974,0.9936007324942301,0.9362031191514156,0.8632178673417532,0.7248877892347529,0.621471475943018,0.6164532936357388,0.3348493349881598,0.1972761204275929,-0.0010425071008788797
0.019999999999999574,0.17255450501146574,0.3703159422875643,0.48352443207836876,0.6453233417622738,0.6270974319275733,0.9440804428525185,1.031815916505891,1.076600316224296,1.307027881375024,1.2715787758447468,1.4909581121305089,1.5578193304165109,1.2462866012411045,1.5366214201805117,1.3638509811565054,1.4925215924452908,1.7191069827898278,1.4564969818916291,1.7222510331101675,1.2845870196333453,1.156043872554266,1.3418441122625138,1.5111719174728855,0.9356963734941396,0.9707765361950663,0.8574625312501923,0.7111247599932716,0.6051953523188038,0.6445875099580811,0.3254940694809594,0.20615299702269904,0.050485396597334954
0.02999999999999936,0.20143426874773443,0.39550221407475816,0.4146816956529144,0.6283582403308203,0.64801898456828,0.9497151693315574,0.9970721688252553,1.063827550678152,1.2456020109372232,1.2473283358086058,1.4704405210389715,1.549228422934679,1.2614167190232408,1.5132033955276556,1.4163945246314742,1.4998351558236522,1.6874737580698325,1.4640997984768138,1.7120277020606904,1.2780850807194264,1.1615314207844678,1.3537519399874327,1.5280399194223815,0.9527078855044762,0.9248608608401593,0.9158114092675417,0.7073969647413703,0.622706842055406,0.6394338442545415,0.3944187929711245,0.2288472911323888,0.07360745542500585
0.03999999999999915,0.21734525989689762,0.3961119721399941,0.4995654817481275,0.6673406875449374,0.6450073500897212,0.9432433868701102,0.9888402176663786,1.0702349771838249,1.278414103374713,1.2216312030976966,1.4370696752990308,1.5371240389117853,1.2817213137624395,1.5672364646965857,1.36894989082003,1.48473288561857,1.686237605637845,1.4571084911950398,1.6863193821621916,1.2806834893608088,1.1269244938550944,1.3160353063842047,1.4949589002818269,0.9114941592805449,0.9588857009064761,0.8544049849688131,0.6930004233807513,0.5694553581715043,0.6524024399364609,0.37644190885915774,0.2208988778485074,0.05369171832821943
0.049999999999998934,0.2024899716185738,0.4294821449861311,0.44451178191825225,0.6084984116703372,0.6307948529690189,0.9380946186119464,0.9636966694222161,1.0664937455978118,1.2650770097765105,1.2604341885116896,1.4321079525670848,1.5231733051775196,1.2418948974625075,1.4771090018040134,1.3327531691208758,1.5183903801511915,1.6664124235843958,1.4127192316553019,1.7154369742121203,1.2901141535844969,1.1424098380129117,1.3314453000896178,1.4821805360845415,0.9070943194588059,0.9981284696694722,0.8911298099396461,0.6641535174262713,0.5936834233835169,0.6267182140811633,0.3650914456538988,0.24223234088976658,0.058135745939415256
0.0600000000000005,0.22486133071167305,0.37242449975779096,0.4552442214416585,0.6233475565361389,0.5920156220564867,0.9625045472090263,0.9936251269814043,1.0629122736190924,1.3113913089395024,1.2077286789346056,1.3942210994227333,1.569575320080461,1.2679450512096777,1.5069651954318921,1.3363744944325817,1.5332379547175718,1.654093911902612,1.4274221909989064,1.6929763330796628,1.2626852148453398,1.1230627057069267,1.2596433128119635,1.4816001636239846,0.9449837058339517,0.9870671289339149,0.8955984559813515,0.6728263590244425,0.6134197605768804,0.6438656288115805,0.36560980562076134,0.21408971873222418,0.05242188416651665
0.07000000000000028,0.24158353003706984,0.39640868638366705,0.4735471014680006,0.6058273245884899,0.6369877786979193,0.894868512274543,0.9785123890727233,1.0509548981421495,1.3059205279569188,1.2619555140451162,1.3992634743036727,1.5039913234398323,1.2692647040226785,1.5101543671820559,1.2912936314126784,1.5689750903914643,1.6471388357158108,1.4036026397954129,1.691694817597205,1.2855856955556335,1.1843098960561083,1.2541019618602671,1.494943281901517,0.9358838924472033,1.0068438412846605,0.8902002930232693,0.6751001860797251,0.5790747921639549,0.6484588971205547,0.39433440292978605,0.25969997305374404,0.09479358943177382
0.08000000000000007,0.24550290609926856,0.3746853819152941,0.46637717100039183,0.5642100461655348,0.5848882458749985,0.901708064189855,0.9379511869294596,1.0472142418478771,1.2421464753269775,1.2493627525020519,1.3648147855248864,1.470615152342534,1.3114251372373376,1.4923304373566955,1.3343342465006096,1.5721331021508367,1.6145469930802168,1.4458898323718463,1.737346825915624,1.2990567939832596,1.1837636762520678,1.2099656014017854,1.4348286702124984,0.9146750316597793,0.9913036571256185,0.8958569472342053,0.7087836110783525,0.565044573592872,0.6601689238355124,0.4213694380261579,0.2718887088937625,0.06946246053076609
0.08999999999999986,0.24002342793920392,0.43328435273089944,0.40987807453957825,0.5797601660766861,0.5912336645700298,0.8810014351584832,0.9731886971235919,1.0340340165490207,1.2591830915599616,1.2465374720265774,1.3778790843849993,1.513097868045039,1.2935128970300989,1.4711260143782774,1.3348326627798248,1.5305012341617643,1.6099424838172487,1.4028090142480845,1.6869312408977397,1.3023334775453135,1.1839925846944266,1.2258619052021271,1.4802697538869152,0.9419491063459755,1.008935637027538,0.9075145046317884,0.6999982150884342,0.5463233529009518,0.630027301343007,0.42799561877959474,0.2825106569506527,0.0869319175423784
