time,u_000,u_001,u_002,u_003,u_004,u_005,u_006,u_007,u_008,u_009,u_010,u_011,u_012,u_013,u_014,u_015,u_016,u_017,u_018,u_019,u_020,u_021,u_022,u_023,u_024,u_025,u_026,u_027,u_028,u_029,u_030,u_031
0.0,0.033584354775421474,0.268590138701596,0.3675048562675555,0.44203708659448765,0.6495455364467503,0.7934613897615269,0.8884062089538481,0.9687292365778717,1.0530196832559875,1.1143664552351493,1.2357003655256966,1.318104879194178,1.3456189001307226,1.3521117302372152,1.466117489290652,1.3729157936947605,1.4679224629156107,1.4892874307761133,1.3735363786588217,1.5719421349065057,1.542702970069909,1.393903825864031,1.324638600360214,1.2314987705405325,1.1017252589340667,1.0707994262804001,0.8937738262255401,0.7622938515726507,0.6591113057647006,0.5101099202231127,0.3528713425555983,0.17853818984552727
0.009999999999999787,0.04946882606896788,0.16960242022359903,0.4291789703919266,0.42868414011979367,0.6588623860465955,0.8074532557127831,0.935505298304697,0.9456145906729446,1.08822412742087,1.2035210731359904,1.2652230162763365,1.2336825238793179,1.3391370350879912,1.3549420819587252,1.3972569218840925,1.3938439311259683,1.348346307769052,1.5403652849813796,1.303542272875549,1.5572651453043342,1.5027825480298564,1.4149501065562096,1.40265524072103,1.16664045636236,1.040935431843282,1.0879789962826993,0.9047042742877508,0.7754414961984808,0.6816946488394602,0.5612979880393593,0.25015117146043636,0.14629766279404205
0.019999999999999574,-0.002463945669424471,0.18455892149652534,0.38060845002449395,0.4793211120481649,0.6584191717314951,0.7420487257745407,0.922905238021279,1.0228565927130193,1.0833147923884827,1.2041688691661439,1.2447924345949113,1.3111792972973686,1.3475811749717976,1.358636305193575,1.3337029895581423,1.3888111289278673,1.4546066787260765,1.5685632388131905,1.3005760404705522,1.5006602498145698,1.469853894465284,1.3501732105592792,1.2987818519055705,1.175264918286535,1.0579548621987036,1.040449777119746,0.909981114732575,0.7684108683534873,0.6799070891799577,0.563453847911769,0.410536243320218,0.18556345603139385
0.02999999999999936,0.005782278894238298,0.19777227738110104,0.40832201351682706,0.41484852095883107,0.6115334768522522,0.8151004333537784,0.8626399288366121,1.0017093250349365,1.0621952616577859,1.1889319882707372,1.2512021608541795,1.2806859256531167,1.3075580765676658,1.3579145241505641,1.3670887313362847,1.3183848931453548,1.4021290602221035,1.5462125306163164,1.3256506712425582,1.5013379131058537,1.4518689265274245,1.3800157471906087,1.3184323205029518,1.1687204639436612,1.127543225754601,1.071996351990959,0.929945875060218,0.7821803601582411,0.6743846642009501,0.5122829941625923,0.3184989985519,0.19094727023192737
0.040000000000000924,0.036679713917972964,0.19136946617268635,0.39699990644175,0.45242815040097417,0.659706418178885,0.789619526358303,0.8590175466776017,1.0328937202107247,1.1085652386503886,1.1754405483382668,1.2477381969191819,1.2935518425705372,1.3532766611086395,1.3920546784307892,1.3176719404698298,1.2775358684024531,1.355607660475895,1.5516040146069432,1.3286711785497791,1.500378879839303,1.4441016125821058,1.3858762907525115,1.3317677121164795,1.1859638239841483,1.1147210307771311,0.9894731843153285,0.8434340623053362,0.8166483928993405,0.6447637742915246,0.5712545459321434,0.3591493508139975,0.1515651701700032
0.05000000000000071,-0.006832526247772246,0.14384937997795136,0.3831663752814594,0.42658050571099615,0.5893205682109351,0.7619189025579229,0.8327889286258563,0.93370478362362,1.14677310685634,1.1485935493735497,1.1970471917331789,1.291310733283255,1.311501085000919,1.3446174858168773,1.3364372371196167,1.260494481550341,1.3553036938613243,1.5567400430044434,1.271761276660082,1.446988382799724,1.4419067431292978,1.4029946970325213,1.352938754353862,1.188394771365443,1.1185031331862918,1.058073725518465,0.9250809058510843,0.8459057722487571,0.6915191635948813,0.5556644176891302,0.33968094380711145,0.20462254172696462
0.0600000000000005,-0.047589270562754235,0.21800576379508024,0.3230530380892162,0.40543053468533385,0.5673724068828391,0.7289342474303973,0.879514672700197,0.9554833758270813,1.0375567166406414,1.1172996524637355,1.1705889057429153,1.2853687829434937,1.360530490799295,1.3337620341141951,1.311523172200948,1.2589877581083257,1.3880278553842305,1.5676953980971897,1.2700161005362607,1.4888469057317022,1.5249000454198844,1.4074390218476478,1.2534640921041964,1.1889237373990693,1.1216959336951915,1.0269567516251084,0.8997502733182545,0.8287529145871444,0.6358211737054124,0.5541517335476245,0.39591177127156163,0.14339027739400523
0.07000000000000028,-0.03950534159679285,0.14783149012260519,0.33894295635014016,0.39215043885572676,0.6561878620346839,0.7539394312334309,0.8774826951109307,0.9938666089292932,1.0432399249454556,1.2024167910953423,1.2269458647262557,1.2758410746204665,1.3810974861354317,1.3637541215573858,1.3429797192060469,1.2669880819909025,1.4336634678871694,1.5091928328900468,1.2248319760520607,1.4390890800861984,1.4967135109117544,1.438202483714066,1.2951195016323498,1.2151116635127654,1.1218762341114366,1.0789140231835883,0.9145542367085084,0.8208052606993397,0.6282879553149954,0.5621956689107944,0.33763751868160946,0.12490317486684675
0.08000000000000007,0.01611531096332482,0.19037154258498823,0.3926351695077037,0.43001910496655216,0.6441406923023356,0.7347847027198205,0.8736306633051046,0.9486085675739223,1.0568545442788755,1.1654261029263702,1.2449002393327715,1.241162775169779,1.3050164509348408,1.339615873023309,1.32946070532915,1.284166680754119,1.3915536419417935,1.5436689377964783,1.2957785712979357,1.4825214815018883,1.4719371852219811,1.4439121565238704,1.3794911905851373,1.1980039120612171,1.1679962308129537,0.972937042538958,0.8744729699513756,0.8033869809532296,0.6718956916902616,0.5471201439751134,0.3690060926075289,0.21943205068052227
0.08999999999999986,0.01894669525610259,0.17381113489710465,0.3882009759736868,0.42262877174128594,0.6175164262019429,0.7451282780120554,0.897263677096004,0.997172139211832,1.0697775703055739,1.2479295017076408,1.2667891407307343,1.280081379141658,1.3183815733703832,1.3259805139947642,1.2914977916104196,1.2814606849356232,1.379401985345745,1.5276694070189902,1.2768517634413605,1.4528385576726879,1.470023696386088,1.3732077809271994,1.3349695267700528,1.1980023105307236,1.2064812227258277,1.0934472831110662,0.8619060341524695,0.8377220132252715,0.6659854605839866,0.516580641323649,0.38505841219997955,0.15485364777592242
