time,u_000,u_001,u_002,u_003,u_004,u_005,u_006,u_007,u_008,u_009,u_010,u_011,u_012,u_013,u_014,u_015,u_016,u_017,u_018,u_019,u_020,u_021,u_022,u_023,u_024,u_025,u_026,u_027,u_028,u_029,u_030,u_031
0.0,-0.005590102723071484,0.28633475952263165,0.36968487701345254,0.45717079700092483,0.701851915296958,0.8072029538816156,0.9047623887421353,1.0425919792344291,1.1585899380757214,1.2555375121193557,1.3398969623041321,1.3678967783357254,1.4610003724861191,1.4825281884106072,1.5336548964383283,1.4605962533575627,1.4905789607782418,1.5056479037665333,1.5804767712796393,1.447182136430522,1.4352649111523939,1.3794427651768824,1.3112783173848408,1.0856074754504743,1.1125209963618532,0.9046808304508867,0.7726723148532009,0.6663855544520901,0.5305246966857804,0.46147086006014926,0.20000464553263753,-0.08413603474918838
0.009999999999999787,0.0327799687786927,0.29818118223647366,0.4124596210809219,0.556714472249381,0.709974436232959,0.7513398122569124,0.918311622751684,1.012547321485374,1.1912764804030977,1.3081687371492443,1.3866168575401168,1.3771247016930273,1.4677153983736737,1.4620121690544396,1.4871344575898044,1.458138573806675,1.4680585673373923,1.473422495355551,1.5721932065660147,1.4775408106144765,1.481688160286732,1.4065105321430433,1.3187773132905758,1.1356658307558725,1.146659549899457,0.9543908623431419,0.7407121929650402,0.6883571942045938,0.5136499175493953,0.3404131444053853,0.21401984373475258,-0.029306181625918613
0.019999999999999574,0.022884544175139333,0.3709310965621364,0.36903085344082087,0.5549605175390966,0.7734503761380932,0.7826222472489672,0.9389889377718572,0.9868997526133891,1.1492534668340793,1.2853525237551038,1.3327444848751666,1.3196651389044525,1.4433615671114435,1.5306668451052128,1.5107654924068026,1.5138347906269347,1.459509984510719,1.491780479508194,1.5214924642192298,1.5033608765308457,1.4549468270027024,1.385175581623667,1.2877666936640526,1.0480552811657413,1.0676697256904188,0.918906239678298,0.7261627732281905,0.7154855579891368,0.55180021886873,0.47011104197478765,0.2739737760731514,-0.10328101568356414
0.02999999999999936,0.04666149306946035,0.35911744560999054,0.3908133049948923,0.5696807441364765,0.7194241577289454,0.8143604709678058,0.9512232874871602,1.0153090145308752,1.196041441559759,1.2549616296572752,1.3331391534729613,1.3811777170151691,1.4298899443813833,1.4168396277931101,1.4794315280990078,1.4696334925040573,1.4948846435848264,1.517546178299718,1.5078955949807145,1.4657741991303836,1.4315809869836613,1.4412970022325502,1.3276026412325945,1.0545974956257151,1.0453826210010977,0.9029759362910936,0.7608318938538442,0.6323877676046806,0.5007095907170193,0.42868933485035576,0.24684219928557732,-0.07046970229947375
0.040000000000000924,0.09986216491378398,0.37553754909799625,0.44764209635822433,0.5876851045868652,0.7830964245194246,0.8130932677881103,0.9466388600140124,1.0664522115253205,1.1857467924326124,1.246294097039568,1.3306909878298216,1.393434462122892,1.3931594507705949,1.441708904008857,1.466383136573647,1.4759793269226977,1.502521545240619,1.5067463795062053,1.5141057104037918,1.4633371379196305,1.398724319298077,1.3589955793731083,1.2635474504134028,1.044964101242508,1.0036239792915573,0.9131091513254673,0.7664545835694788,0.6658946937775578,0.5072020870070745,0.39323835434036625,0.195023853081423,-0.072633836476892
0.05000000000000071,0.07667707524498504,0.37025221315253354,0.4049867916044169,0.5113014706919403,0.7263704397547797,0.833403964993491,0.9500604403473812,1.0132261378877692,1.2063233877534452,1.2415498151859279,1.2825833053268947,1.3953635142252256,1.4529606848327439,1.4819268397704277,1.5160408920166322,1.4968163607388938,1.5097258158535862,1.486823511549384,1.4822296371323898,1.5110871206017542,1.4731646778048495,1.3724697140357047,1.2735912218120655,1.0487738485927587,1.0613450970337839,0.9113912505866614,0.7838217807086573,0.707918652169083,0.49627492910604887,0.3554526163395023,0.2373216700230345,-0.035445886053380775
0.0600000000000005,0.11541650428019468,0.35158381084217455,0.4904869344386433,0.6017859060396471,0.7196663599894272,0.768650564815639,0.921331972392995,1.0183003535082222,1.2358244713784088,1.293799579560922,1.3199786214515297,1.373771256598772,1.4687970828017738,1.4937172285076346,1.4866159847351517,1.493805315466109,1.476432457573568,1.5032070975157075,1.5162479092265717,1.4887968238405507,1.4125497074487354,1.386508722571428,1.2732407672282429,1.0919616435552577,1.0485990806732326,0.9156200212087657,0.7570103123392482,0.7677323095041553,0.5160347910573115,0.3471528823911273,0.31670920691238363,-0.021944639353660592
0.07000000000000028,0.06132862426484091,0.3292855951036302,0.5102633833465129,0.6054617799296339,0.7549240357050109,0.7799381243185671,0.9635910082733432,1.0980932732290338,1.1934429847705934,1.2472670895149245,1.2779845264965226,1.3659187758542872,1.4061938504334346,1.444090792401291,1.5023192401534349,1.4808026601753084,1.4913095024351537,1.5105859249789881,1.4515474224721943,1.4874565322753783,1.3871610286516471,1.3623620175722626,1.29159123413086,1.0922140718845543,1.0258832094127688,0.9342902014167359,0.7925392064863483,0.7066172276666386,0.5406544680594817,0.36540180047857895,0.23912612723246138,-0.05186075429075172
0.08000000000000007,0.10071395815392697,0.38897715320973514,0.4983231018510538,0.6047702615876444,0.7906505424576156,0.7897621764747399,0.96222776627063,1.0290627924685538,1.1916641100833494,1.2720462904452348,1.336248986508688,1.3654973408953464,1.3796074608530384,1.4475719123547044,1.484146224230314,1.4677720978691868,1.5056979569146831,1.488094472485399,1.466434427239253,1.4215735528293783,1.399769408031454,1.322096218645619,1.2126190504551144,1.137615103584123,1.0687674873301234,0.8782626863667984,0.7274148994060923,0.7059717044709246,0.4836497647719689,0.27977811512710676,0.34938239129999626,-0.00199426384787649
0.08999999999999986,0.08450932474532971,0.3838809000568859,0.41859048317696423,0.5326707640705289,0.7345297642906519,0.8232052166293593,0.9639365313013073,1.06937665214962,1.2161504535089473,1.2693193162000591,1.182783491839349,1.3196226545892484,1.4380574580928314,1.4584263550520538,1.5142721028330532,1.519809178328349,1.4314713560191974,1.5117377710621536,1.4747582380608772,1.452284493460471,1.374956352662742,1.3465007079332205,1.2439253437857782,1.0992107140740295,1.0923489084471376,0.9464976381259446,0.8126474764848302,0.7423101140101244,0.5160665229132222,0.2860909048108248,0.336666395109902,-0.014155358118094482
